symbol-id,category-id,grammar,rated,tags,symbol-en,category-en,symbol-fr,category-fr
1150,37,Noun,0,,flag_American_Samoa,Country Flags,flag_American_Samoa,Drapeaux des pays
1151,37,Noun,0,,flag_Andorra,Country Flags,flag_Andorra,Drapeaux des pays
1152,37,Noun,0,flag,flag_Angola,Country Flags,flag_Angola,Drapeaux des pays
1153,37,Noun,0,,flag_Anguilla,Country Flags,flag_Anguilla,Drapeaux des pays
1154,37,Noun,0,,flag_Antartica,Country Flags,flag_Antartica,Drapeaux des pays
1155,37,Noun,0,flag,flag_Antigua_Barbuda,Country Flags,flag_Antigua_Barbuda,Drapeaux des pays
1156,37,Noun,0,,flag_Argentina,Country Flags,flag_Argentina,Drapeaux des pays
1157,37,Noun,0,flag,flag_Armenia,Country Flags,flag_Armenia,Drapeaux des pays
1158,37,Noun,0,flag,flag_Aruba,Country Flags,flag_Aruba,Drapeaux des pays
1159,37,Noun,0,flag,flag_Asean,Country Flags,flag_Asean,Drapeaux des pays
1160,37,Noun,0,flag,flag_Austria,Country Flags,flag_Austria,Drapeaux des pays
1161,37,Noun,0,flag,flag_Azerbaijan,Country Flags,flag_Azerbaijan,Drapeaux des pays
1162,37,Noun,0,flag,flag_Bahrain,Country Flags,flag_Bahrain,Drapeaux des pays
1163,37,Noun,0,flag,flag_Bangladesh,Country Flags,flag_Bangladesh,Drapeaux des pays
1164,37,Noun,0,flag,flag_Barbados,Country Flags,flag_Barbados,Drapeaux des pays
1165,37,Noun,0,flag,flag_Belarus,Country Flags,flag_Belarus,Drapeaux des pays
1166,37,Noun,0,flag,flag_Belgium,Country Flags,flag_Belgium,Drapeaux des pays
1167,37,Noun,0,,flag_Belize,Country Flags,flag_Belize,Drapeaux des pays
1168,37,Noun,0,flag,flag_Benin,Country Flags,flag_Benin,Drapeaux des pays
1169,37,Noun,0,,flag_Bermuda,Country Flags,flag_Bermuda,Drapeaux des pays
1170,37,Noun,0,,flag_Bhutan,Country Flags,flag_Bhutan,Drapeaux des pays
1171,37,Noun,0,flag,flag_blank,Country Flags,flag_blank,Drapeaux des pays
1172,37,Noun,0,,flag_Bolivia,Country Flags,flag_Bolivia,Drapeaux des pays
1173,37,Noun,0,flag,flag_Bonaire_Dutch_Antillies,Country Flags,flag_Bonaire_Dutch_Antillies,Drapeaux des pays
1174,37,Noun,0,flag,flag_Bosnia_Herzegovina,Country Flags,flag_Bosnia_Herzegovina,Drapeaux des pays
1175,37,Noun,0,flag,flag_Botswana,Country Flags,flag_Botswana,Drapeaux des pays
1176,37,Noun,0,,flag_Brazil,Country Flags,flag_Brazil,Drapeaux des pays
1177,37,Noun,0,,flag_Brunei,Country Flags,flag_Brunei,Drapeaux des pays
1178,37,Noun,0,flag,flag_Bulgaria,Country Flags,flag_Bulgaria,Drapeaux des pays
1179,37,Noun,0,flag,flag_Burkina_Faso,Country Flags,flag_Burkina_Faso,Drapeaux des pays
1180,37,Noun,0,flag,flag_Burundi,Country Flags,flag_Burundi,Drapeaux des pays
1181,37,Noun,0,,flag_Cambodia,Country Flags,flag_Cambodia,Drapeaux des pays
1182,37,Noun,0,flag,flag_Cameroon,Country Flags,flag_Cameroon,Drapeaux des pays
1183,37,Noun,0,flag,flag_Canada,Country Flags,flag_Canada,Drapeaux des pays
1184,37,Noun,0,,flag_Canary_Islands,Country Flags,flag_Canary_Islands,Drapeaux des pays
1185,37,Noun,0,flag,flag_Cape_Verde,Country Flags,flag_Cape_Verde,Drapeaux des pays
1186,37,Noun,0,flag,flag_Caricom,Country Flags,flag_Caricom,Drapeaux des pays
1187,37,Noun,0,,flag_Cayman_Islands,Country Flags,flag_Cayman_Islands,Drapeaux des pays
1188,37,Noun,0,flag,flag_Central_African_Republic,Country Flags,flag_Central_African_Republic,Drapeaux des pays
1189,37,Noun,0,flag,flag_Chad,Country Flags,flag_Chad,Drapeaux des pays
1190,37,Noun,0,flag,flag_Chile,Country Flags,flag_Chile,Drapeaux des pays
1191,37,Noun,0,flag,flag_China,Country Flags,flag_China,Drapeaux des pays
1192,37,Noun,0,flag,flag_Colombia,Country Flags,flag_Colombia,Drapeaux des pays
1193,37,Noun,0,flag,flag_Comoros,Country Flags,flag_Comoros,Drapeaux des pays
1194,37,Noun,0,flag,flag_Congo_Brazzaville,Country Flags,flag_Congo_Brazzaville,Drapeaux des pays
1195,37,Noun,0,flag,flag_Congo_Kinshasa,Country Flags,flag_Congo_Kinshasa,Drapeaux des pays
1196,37,Noun,0,,flag_Cook_Islands,Country Flags,flag_Cook_Islands,Drapeaux des pays
1197,37,Noun,0,flag,flag_Costa_Rica,Country Flags,flag_Costa_Rica,Drapeaux des pays
1198,37,Noun,0,,flag_Croatia,Country Flags,flag_Croatia,Drapeaux des pays
1199,37,Noun,0,flag,flag_Cuba,Country Flags,flag_Cuba,Drapeaux des pays
1200,37,Noun,0,flag,flag_Cyprus,Country Flags,flag_Cyprus,Drapeaux des pays
1201,37,Noun,0,flag,flag_Denmark,Country Flags,flag_Denmark,Drapeaux des pays
1202,37,Noun,0,flag,flag_Djibouti,Country Flags,flag_Djibouti,Drapeaux des pays
1203,37,Noun,0,,flag_Dominica,Country Flags,flag_Dominica,Drapeaux des pays
1204,37,Noun,0,flag,flag_Dominican_Republic,Country Flags,flag_Dominican_Republic,Drapeaux des pays
1205,37,Noun,0,,flag_Ecuador,Country Flags,flag_Ecuador,Drapeaux des pays
1206,37,Noun,0,,flag_Egypt,Country Flags,flag_Egypt,Drapeaux des pays
1207,37,Noun,0,,flag_El_Salvador,Country Flags,flag_El_Salvador,Drapeaux des pays
1208,37,Noun,0,flag,flag_England,Country Flags,flag_England,Drapeaux des pays
1209,37,Noun,0,,flag_Equatorial_Guinea,Country Flags,flag_Equatorial_Guinea,Drapeaux des pays
1210,37,Noun,0,flag,flag_Eritrea,Country Flags,flag_Eritrea,Drapeaux des pays
1211,37,Noun,0,flag,flag_Estonia,Country Flags,flag_Estonia,Drapeaux des pays
1212,37,Noun,0,flag,flag_Ethiopia,Country Flags,flag_Ethiopia,Drapeaux des pays
1213,37,Noun,0,flag,flag_European_Union,Country Flags,flag_European_Union,Drapeaux des pays
1214,37,Noun,0,,flag_Falkland_Islands,Country Flags,flag_Falkland_Islands,Drapeaux des pays
1215,37,Noun,0,,flag_Fiji,Country Flags,flag_Fiji,Drapeaux des pays
1216,37,Noun,0,flag,flag_Finland,Country Flags,flag_Finland,Drapeaux des pays
1217,37,Noun,0,flag,flag_France,Country Flags,flag_france,Drapeaux des pays
1218,37,Noun,0,flag,flag_Fujairah_-_UAE,Country Flags,flag_Fujairah _-_ Emirats Arabes Unis,Drapeaux des pays
1219,37,Noun,0,flag,flag_Gabon,Country Flags,flag_Gabon,Drapeaux des pays
1220,37,Noun,0,flag,flag_Georgia,Country Flags,flag_Georgia,Drapeaux des pays
1221,37,Noun,0,flag,flag_Germany,Country Flags,flag_Germany,Drapeaux des pays
1222,37,Noun,0,flag,flag_Ghana,Country Flags,flag_Ghana,Drapeaux des pays
1223,37,Noun,0,,flag_Gibraltar,Country Flags,flag_Gibraltar,Drapeaux des pays
1224,37,Noun,0,flag,flag_Greece,Country Flags,flag_Greece,Drapeaux des pays
1225,37,Noun,0,flag,flag_Greenland,Country Flags,flag_Greenland,Drapeaux des pays
1226,37,Noun,0,,flag_Grenada,Country Flags,flag_Grenada,Drapeaux des pays
1227,37,Noun,0,,flag_Guam,Country Flags,flag_Guam,Drapeaux des pays
1228,37,Noun,0,,flag_Guernsey,Country Flags,flag_Guernsey,Drapeaux des pays
1229,37,Noun,0,,flag_Guinea,Country Flags,flag_Guinea,Drapeaux des pays
1230,37,Noun,0,flag,flag_Guinea_Bissau,Country Flags,flag_Guinea_Bissau,Drapeaux des pays
1231,37,Noun,0,flag,flag_Guyana,Country Flags,flag_Guyana,Drapeaux des pays
1232,37,Noun,0,flag,flag_Haiti,Country Flags,flag_Haiti,Drapeaux des pays
1233,37,Noun,0,,flag_Hawaii,Country Flags,flag_Hawaii,Drapeaux des pays
1234,37,Noun,0,flag,flag_Honduras,Country Flags,flag_Honduras,Drapeaux des pays
1235,37,Noun,0,flag,flag_Hong_Kong_-_China,Country Flags,flag_Hong_Kong _-_ Chine,Drapeaux des pays
1236,37,Noun,0,flag,flag_Hungary,Country Flags,flag_Hungary,Drapeaux des pays
1237,37,Noun,0,flag,flag_Iceland,Country Flags,flag_Iceland,Drapeaux des pays
1238,37,Noun,0,flag,flag_India,Country Flags,flag_India,Drapeaux des pays
1239,37,Noun,0,flag,flag_Indonesia,Country Flags,flag_Indonesia,Drapeaux des pays
1240,37,Noun,0,,flag_Iran,Country Flags,flag_Iran,Drapeaux des pays
1241,37,Noun,0,flag,flag_Iraq,Country Flags,flag_Iraq,Drapeaux des pays
1242,37,Noun,0,flag,flag_Ireland,Country Flags,flag_Ireland,Drapeaux des pays
1243,37,Noun,0,,flag_Isle_of_Man,Country Flags,flag_Isle_of_Man,Drapeaux des pays
1244,37,Noun,0,flag,flag_Israel,Country Flags,flag_Israel,Drapeaux des pays
1245,37,Noun,0,flag,flag_Italy,Country Flags,flag_Italy,Drapeaux des pays
1246,37,Noun,0,flag,flag_Ivory_Coast,Country Flags,flag_Ivory_Coast,Drapeaux des pays
1247,37,Noun,0,flag,flag_Jamaica,Country Flags,flag_Jamaica,Drapeaux des pays
1248,37,Noun,0,flag,flag_Japan,Country Flags,flag_Japan,Drapeaux des pays
1249,37,Noun,0,,flag_Jersey,Country Flags,flag_Jersey,Drapeaux des pays
1250,37,Noun,0,flag,flag_Jordan,Country Flags,flag_Jordan,Drapeaux des pays
1251,37,Noun,0,,flag_Kazakhstan,Country Flags,flag_Kazakhstan,Drapeaux des pays
1252,37,Noun,0,,flag_Kenya,Country Flags,flag_Kenya,Drapeaux des pays
1253,37,Noun,0,,flag_Kiribati,Country Flags,flag_Kiribati,Drapeaux des pays
1254,37,Noun,0,,flag_Kosovo,Country Flags,flag_Kosovo,Drapeaux des pays
1255,37,Noun,0,flag,flag_Kuwait,Country Flags,flag_Kuwait,Drapeaux des pays
1256,37,Noun,0,,flag_Kyrgyzstan,Country Flags,flag_Kyrgyzstan,Drapeaux des pays
1257,37,Noun,0,flag,flag_Laos,Country Flags,flag_Laos,Drapeaux des pays
1258,37,Noun,0,flag,flag_Latvia,Country Flags,flag_Latvia,Drapeaux des pays
1259,37,Noun,0,,flag_Lebanon,Country Flags,flag_Lebanon,Drapeaux des pays
1260,37,Noun,0,,flag_Lesotho,Country Flags,flag_Lesotho,Drapeaux des pays
1261,37,Noun,0,flag,flag_Liberia,Country Flags,flag_Liberia,Drapeaux des pays
1262,37,Noun,0,flag,flag_Libya,Country Flags,flag_Libya,Drapeaux des pays
1263,37,Noun,0,,flag_Liechtenstein,Country Flags,flag_Liechtenstein,Drapeaux des pays
1264,37,Noun,0,flag,flag_Lithuania,Country Flags,flag_Lithuania,Drapeaux des pays
1265,37,Noun,0,flag,flag_Luxembourg,Country Flags,flag_Luxembourg,Drapeaux des pays
1266,37,Noun,0,,flag_Macedonia,Country Flags,flag_Macedonia,Drapeaux des pays
1267,37,Noun,0,flag,flag_Madagascar,Country Flags,flag_Madagascar,Drapeaux des pays
1268,37,Noun,0,,flag_Malawi,Country Flags,flag_Malawi,Drapeaux des pays
1269,37,Noun,0,flag,flag_Malaysia,Country Flags,flag_Malaysia,Drapeaux des pays
1270,37,Noun,0,flag,flag_Maldives,Country Flags,flag_Maldives,Drapeaux des pays
1271,37,Noun,0,flag,flag_Mali,Country Flags,flag_Mali,Drapeaux des pays
1272,37,Noun,0,,flag_Malta,Country Flags,flag_Malta,Drapeaux des pays
1273,37,Noun,0,,flag_Marshall_Islands,Country Flags,flag_Marshall_Islands,Drapeaux des pays
1274,37,Noun,0,flag,flag_Mauritania,Country Flags,flag_Mauritania,Drapeaux des pays
1275,37,Noun,0,flag,flag_Mauritius,Country Flags,flag_Mauritius,Drapeaux des pays
1276,37,Noun,0,,flag_Mexico,Country Flags,flag_Mexico,Drapeaux des pays
1277,37,Noun,0,flag,flag_Micronesia,Country Flags,flag_Micronesia,Drapeaux des pays
1278,37,Noun,0,,flag_Midway_Islands,Country Flags,flag_Midway_Islands,Drapeaux des pays
1279,37,Noun,0,,flag_Moldova,Country Flags,flag_Moldova,Drapeaux des pays
1280,37,Noun,0,flag,flag_Monaco,Country Flags,flag_Monaco,Drapeaux des pays
1281,37,Noun,0,,flag_Mongolia,Country Flags,flag_Mongolia,Drapeaux des pays
1282,37,Noun,0,,flag_Montenegro,Country Flags,flag_Montenegro,Drapeaux des pays
1283,37,Noun,0,,flag_Morocco,Country Flags,flag_Morocco,Drapeaux des pays
1284,37,Noun,0,,flag_Mozambique,Country Flags,flag_Mozambique,Drapeaux des pays
1285,37,Noun,0,,flag_Myanmar,Country Flags,flag_Myanmar,Drapeaux des pays
1286,37,Noun,0,flag,flag_Namibia,Country Flags,flag_Namibia,Drapeaux des pays
1287,37,Noun,0,,flag_NATO,Country Flags,flag_NATO,Drapeaux des pays
1288,37,Noun,0,flag,flag_Nauru,Country Flags,flag_Nauru,Drapeaux des pays
1289,37,Noun,0,,flag_Nepal,Country Flags,flag_Nepal,Drapeaux des pays
1290,37,Noun,0,,flag_New_Caledonia,Country Flags,flag_New_Caledonia,Drapeaux des pays
1291,37,Noun,0,flag,flag_New_Zealand,Country Flags,flag_New_Zealand,Drapeaux des pays
1292,37,Noun,0,,flag_Nicaragua,Country Flags,flag_Nicaragua,Drapeaux des pays
1293,37,Noun,0,flag,flag_Niger,Country Flags,flag_Niger,Drapeaux des pays
1294,37,Noun,0,flag,flag_Nigeria,Country Flags,flag_Nigeria,Drapeaux des pays
1295,37,Noun,0,flag,flag_Niue,Country Flags,flag_Niue,Drapeaux des pays
1296,37,Noun,0,flag,flag_North_Korea,Country Flags,flag_North_Korea,Drapeaux des pays
1297,37,Noun,0,flag,flag_Northern_Cyprus,Country Flags,flag_Northern_Cyprus,Drapeaux des pays
1298,37,Noun,0,,flag_Northern_Marianas,Country Flags,flag_Northern_Marianas,Drapeaux des pays
1299,37,Noun,0,flag,flag_Norway,Country Flags,flag_Norway,Drapeaux des pays
1300,37,Noun,0,,flag_Olympic_Movement,Country Flags,flag_Olympic_Movement,Drapeaux des pays
1301,37,Noun,0,,flag_Oman,Country Flags,flag_Oman,Drapeaux des pays
1302,37,Noun,0,flag,flag_Pakistan,Country Flags,flag_Pakistan,Drapeaux des pays
1303,37,Noun,0,flag,flag_Palau,Country Flags,flag_Palau,Drapeaux des pays
1304,37,Noun,0,flag,flag_Palestine,Country Flags,flag_Palestine,Drapeaux des pays
1305,37,Noun,0,flag,flag_Panama,Country Flags,flag_Panama,Drapeaux des pays
1306,37,Noun,0,,flag_Papua_New_Guinea,Country Flags,flag_Papua_New_Guinea,Drapeaux des pays
1307,37,Noun,0,,flag_Paraguay,Country Flags,flag_Paraguay,Drapeaux des pays
1308,37,Noun,0,,flag_Peru,Country Flags,flag_Peru,Drapeaux des pays
1309,37,Noun,0,,flag_Philippines,Country Flags,flag_Philippines,Drapeaux des pays
1310,37,Noun,0,,flag_Pitcairn_Islands,Country Flags,flag_Pitcairn_Islands,Drapeaux des pays
1311,37,Noun,0,flag,flag_Poland,Country Flags,flag_Poland,Drapeaux des pays
1312,37,Noun,0,,flag_Portugal,Country Flags,flag_Portugal,Drapeaux des pays
1313,37,Noun,0,flag,flag_Puerto_Rico,Country Flags,flag_Puerto_Rico,Drapeaux des pays
1314,37,Noun,0,,flag_Qatar,Country Flags,flag_Qatar,Drapeaux des pays
1315,37,Noun,0,flag,flag_Rass_al_Khaimah_Sharjah,Country Flags,flag_Rass_al_Khaimah_Sharjah,Drapeaux des pays
1316,37,Noun,0,flag,flag_Red_Cross,Country Flags,flag_Red_Cross,Drapeaux des pays
1317,37,Noun,0,flag,flag_Romania,Country Flags,flag_Romania,Drapeaux des pays
1318,37,Noun,0,flag,flag_Russian_Federation,Country Flags,flag_Russian_Federation,Drapeaux des pays
1319,37,Noun,0,flag,flag_Rwanda,Country Flags,flag_Rwanda,Drapeaux des pays
1320,37,Noun,0,,flag_S_Georgia_Sandwich_Isles,Country Flags,flag_S_Georgia_Sandwich_Isles,Drapeaux des pays
1321,37,Noun,0,,flag_Sami,Country Flags,flag_Sami,Drapeaux des pays
1322,37,Noun,0,flag,flag_Samoa,Country Flags,flag_Samoa,Drapeaux des pays
1323,37,Noun,0,,flag_San_Marino,Country Flags,flag_San_Marino,Drapeaux des pays
1324,37,Noun,0,flag,flag_Sao_Tome_Principe,Country Flags,flag_Sao_Tome_Principe,Drapeaux des pays
1325,37,Noun,0,,flag_Sark,Country Flags,flag_Sark,Drapeaux des pays
1326,37,Noun,0,,flag_Saudi_Arabia,Country Flags,flag_Saudi_Arabia,Drapeaux des pays
1327,37,Noun,0,flag,flag_Scotland,Country Flags,flag_Scotland,Drapeaux des pays
1328,37,Noun,0,,flag_Seborga,Country Flags,flag_Seborga,Drapeaux des pays
1329,37,Noun,0,flag,flag_Senegal,Country Flags,flag_Senegal,Drapeaux des pays
1330,37,Noun,0,,flag_Serbia,Country Flags,flag_Serbia,Drapeaux des pays
1331,37,Noun,0,flag,flag_Seychelles,Country Flags,flag_Seychelles,Drapeaux des pays
1332,37,Noun,0,flag,flag_Sierra_Leone,Country Flags,flag_Sierra_Leone,Drapeaux des pays
1333,37,Noun,0,flag,flag_Singapore,Country Flags,flag_Singapore,Drapeaux des pays
1334,37,Noun,0,,flag_Slovakia,Country Flags,flag_Slovakia,Drapeaux des pays
1335,37,Noun,0,,flag_Slovenia,Country Flags,flag_Slovenia,Drapeaux des pays
1336,37,Noun,0,flag,flag_Solomon_Islands,Country Flags,flag_Solomon_Islands,Drapeaux des pays
1337,37,Noun,0,flag,flag_Somalia,Country Flags,flag_Somalia,Drapeaux des pays
1338,37,Noun,0,,flag_Somaliland,Country Flags,flag_Somaliland,Drapeaux des pays
1339,37,Noun,0,flag,flag_South_Africa,Country Flags,flag_South_Africa,Drapeaux des pays
1340,37,Noun,0,flag,flag_South_Korea,Country Flags,flag_South_Korea,Drapeaux des pays
1341,37,Noun,0,,flag_Spain,Country Flags,flag_Spain,Drapeaux des pays
1342,37,Noun,0,,flag_Sri_Lanka,Country Flags,flag_Sri_Lanka,Drapeaux des pays
1343,37,Noun,0,flag,flag_St._Kitts_and_Nevis,Country Flags,flag_St._Kitts_and_Nevis,Drapeaux des pays
1344,37,Noun,0,,flag_St_Helena,Country Flags,flag_St_Helena,Drapeaux des pays
1345,37,Noun,0,,flag_St_Vincent_Grenadines,Country Flags,flag_St_Vincent_Grenadines,Drapeaux des pays
1346,37,Noun,0,flag,flag_Suriname,Country Flags,flag_Suriname,Drapeaux des pays
1347,37,Noun,0,,flag_Swaziland,Country Flags,flag_Swaziland,Drapeaux des pays
1348,37,Noun,0,flag,flag_Sweden,Country Flags,flag_Sweden,Drapeaux des pays
1349,37,Noun,0,flag,flag_Switzerland,Country Flags,flag_Switzerland,Drapeaux des pays
1350,37,Noun,0,flag,flag_Syria,Country Flags,flag_Syria,Drapeaux des pays
1351,37,Noun,0,flag,flag_Taiwan,Country Flags,flag_Taiwan,Drapeaux des pays
1352,37,Noun,0,,flag_Tajikistan,Country Flags,flag_Tajikistan,Drapeaux des pays
1353,37,Noun,0,flag,flag_Tanzania,Country Flags,flag_Tanzania,Drapeaux des pays
1354,37,Noun,0,flag,flag_Thailand,Country Flags,flag_Thailand,Drapeaux des pays
1355,37,Noun,0,,flag_The_Azores,Country Flags,flag_The_Azores,Drapeaux des pays
1356,37,Noun,0,flag,flag_The_Bahamas,Country Flags,flag_The_Bahamas,Drapeaux des pays
