symbol-id,symbol,grammar,category-id,category,rated,tags
1233,flag_Hawaii,Noun,37,Drapeaux des pays,0,
1234,flag_Honduras,Noun,37,Drapeaux des pays,0,flag
1235,flag_Hong_Kong _-_ Chine,Noun,37,Drapeaux des pays,0,flag
1236,flag_Hungary,Noun,37,Drapeaux des pays,0,flag
1237,flag_Iceland,Noun,37,Drapeaux des pays,0,flag
1238,flag_India,Noun,37,Drapeaux des pays,0,flag
1239,flag_Indonesia,Noun,37,Drapeaux des pays,0,flag
1240,flag_Iran,Noun,37,Drapeaux des pays,0,
1241,flag_Iraq,Noun,37,Drapeaux des pays,0,flag
1242,flag_Ireland,Noun,37,Drapeaux des pays,0,flag
1243,flag_Isle_of_Man,Noun,37,Drapeaux des pays,0,
1244,flag_Israel,Noun,37,Drapeaux des pays,0,flag
1245,flag_Italy,Noun,37,Drapeaux des pays,0,flag
1246,flag_Ivory_Coast,Noun,37,Drapeaux des pays,0,flag
1247,flag_Jamaica,Noun,37,Drapeaux des pays,0,flag
1248,flag_Japan,Noun,37,Drapeaux des pays,0,flag
1249,flag_Jersey,Noun,37,Drapeaux des pays,0,
1250,flag_Jordan,Noun,37,Drapeaux des pays,0,flag
1251,flag_Kazakhstan,Noun,37,Drapeaux des pays,0,
1252,flag_Kenya,Noun,37,Drapeaux des pays,0,
1253,flag_Kiribati,Noun,37,Drapeaux des pays,0,
1254,flag_Kosovo,Noun,37,Drapeaux des pays,0,
1255,flag_Kuwait,Noun,37,Drapeaux des pays,0,flag
1256,flag_Kyrgyzstan,Noun,37,Drapeaux des pays,0,
1257,flag_Laos,Noun,37,Drapeaux des pays,0,flag
1258,flag_Latvia,Noun,37,Drapeaux des pays,0,flag
1259,flag_Lebanon,Noun,37,Drapeaux des pays,0,
1260,flag_Lesotho,Noun,37,Drapeaux des pays,0,
1261,flag_Liberia,Noun,37,Drapeaux des pays,0,flag
1262,flag_Libya,Noun,37,Drapeaux des pays,0,flag
1263,flag_Liechtenstein,Noun,37,Drapeaux des pays,0,
1264,flag_Lithuania,Noun,37,Drapeaux des pays,0,flag
1265,flag_Luxembourg,Noun,37,Drapeaux des pays,0,flag
1266,flag_Macedonia,Noun,37,Drapeaux des pays,0,
1267,flag_Madagascar,Noun,37,Drapeaux des pays,0,flag
1268,flag_Malawi,Noun,37,Drapeaux des pays,0,
1269,flag_Malaysia,Noun,37,Drapeaux des pays,0,flag
1270,flag_Maldives,Noun,37,Drapeaux des pays,0,flag
1271,flag_Mali,Noun,37,Drapeaux des pays,0,flag
1272,flag_Malta,Noun,37,Drapeaux des pays,0,
1273,flag_Marshall_Islands,Noun,37,Drapeaux des pays,0,
1274,flag_Mauritania,Noun,37,Drapeaux des pays,0,flag
1275,flag_Mauritius,Noun,37,Drapeaux des pays,0,flag
1276,flag_Mexico,Noun,37,Drapeaux des pays,0,
1277,flag_Micronesia,Noun,37,Drapeaux des pays,0,flag
1278,flag_Midway_Islands,Noun,37,Drapeaux des pays,0,
1279,flag_Moldova,Noun,37,Drapeaux des pays,0,
1280,flag_Monaco,Noun,37,Drapeaux des pays,0,flag
1281,flag_Mongolia,Noun,37,Drapeaux des pays,0,
1282,flag_Montenegro,Noun,37,Drapeaux des pays,0,
1283,flag_Morocco,Noun,37,Drapeaux des pays,0,
1284,flag_Mozambique,Noun,37,Drapeaux des pays,0,
1285,flag_Myanmar,Noun,37,Drapeaux des pays,0,
1286,flag_Namibia,Noun,37,Drapeaux des pays,0,flag
1287,flag_NATO,Noun,37,Drapeaux des pays,0,
1288,flag_Nauru,Noun,37,Drapeaux des pays,0,flag
1289,flag_Nepal,Noun,37,Drapeaux des pays,0,
1290,flag_New_Caledonia,Noun,37,Drapeaux des pays,0,
1291,flag_New_Zealand,Noun,37,Drapeaux des pays,0,flag
1292,flag_Nicaragua,Noun,37,Drapeaux des pays,0,
1293,flag_Niger,Noun,37,Drapeaux des pays,0,flag
1294,flag_Nigeria,Noun,37,Drapeaux des pays,0,flag
1295,flag_Niue,Noun,37,Drapeaux des pays,0,flag
1296,flag_North_Korea,Noun,37,Drapeaux des pays,0,flag
1297,flag_Northern_Cyprus,Noun,37,Drapeaux des pays,0,flag
1298,flag_Northern_Marianas,Noun,37,Drapeaux des pays,0,
1299,flag_Norway,Noun,37,Drapeaux des pays,0,flag
1300,flag_Olympic_Movement,Noun,37,Drapeaux des pays,0,
1301,flag_Oman,Noun,37,Drapeaux des pays,0,
1302,flag_Pakistan,Noun,37,Drapeaux des pays,0,flag
1303,flag_Palau,Noun,37,Drapeaux des pays,0,flag
1304,flag_Palestine,Noun,37,Drapeaux des pays,0,flag
1305,flag_Panama,Noun,37,Drapeaux des pays,0,flag
1306,flag_Papua_New_Guinea,Noun,37,Drapeaux des pays,0,
1307,flag_Paraguay,Noun,37,Drapeaux des pays,0,
1308,flag_Peru,Noun,37,Drapeaux des pays,0,
1309,flag_Philippines,Noun,37,Drapeaux des pays,0,
1310,flag_Pitcairn_Islands,Noun,37,Drapeaux des pays,0,
1311,flag_Poland,Noun,37,Drapeaux des pays,0,flag
1312,flag_Portugal,Noun,37,Drapeaux des pays,0,
1313,flag_Puerto_Rico,Noun,37,Drapeaux des pays,0,flag
1314,flag_Qatar,Noun,37,Drapeaux des pays,0,
1315,flag_Rass_al_Khaimah_Sharjah,Noun,37,Drapeaux des pays,0,flag
1316,flag_Red_Cross,Noun,37,Drapeaux des pays,0,flag
1317,flag_Romania,Noun,37,Drapeaux des pays,0,flag
1318,flag_Russian_Federation,Noun,37,Drapeaux des pays,0,flag
1319,flag_Rwanda,Noun,37,Drapeaux des pays,0,flag
1320,flag_S_Georgia_Sandwich_Isles,Noun,37,Drapeaux des pays,0,
1321,flag_Sami,Noun,37,Drapeaux des pays,0,
1322,flag_Samoa,Noun,37,Drapeaux des pays,0,flag
1323,flag_San_Marino,Noun,37,Drapeaux des pays,0,
1324,flag_Sao_Tome_Principe,Noun,37,Drapeaux des pays,0,flag
1325,flag_Sark,Noun,37,Drapeaux des pays,0,
1326,flag_Saudi_Arabia,Noun,37,Drapeaux des pays,0,
1327,flag_Scotland,Noun,37,Drapeaux des pays,0,flag
1328,flag_Seborga,Noun,37,Drapeaux des pays,0,
1329,flag_Senegal,Noun,37,Drapeaux des pays,0,flag
1330,flag_Serbia,Noun,37,Drapeaux des pays,0,
1331,flag_Seychelles,Noun,37,Drapeaux des pays,0,flag
1332,flag_Sierra_Leone,Noun,37,Drapeaux des pays,0,flag
1333,flag_Singapore,Noun,37,Drapeaux des pays,0,flag
1334,flag_Slovakia,Noun,37,Drapeaux des pays,0,
1335,flag_Slovenia,Noun,37,Drapeaux des pays,0,
1336,flag_Solomon_Islands,Noun,37,Drapeaux des pays,0,flag
1337,flag_Somalia,Noun,37,Drapeaux des pays,0,flag
1338,flag_Somaliland,Noun,37,Drapeaux des pays,0,
1339,flag_South_Africa,Noun,37,Drapeaux des pays,0,flag
1340,flag_South_Korea,Noun,37,Drapeaux des pays,0,flag
1341,flag_Spain,Noun,37,Drapeaux des pays,0,
1342,flag_Sri_Lanka,Noun,37,Drapeaux des pays,0,
1343,flag_St._Kitts_and_Nevis,Noun,37,Drapeaux des pays,0,flag
1344,flag_St_Helena,Noun,37,Drapeaux des pays,0,
1345,flag_St_Vincent_Grenadines,Noun,37,Drapeaux des pays,0,
1346,flag_Suriname,Noun,37,Drapeaux des pays,0,flag
1347,flag_Swaziland,Noun,37,Drapeaux des pays,0,
1348,flag_Sweden,Noun,37,Drapeaux des pays,0,flag
1349,flag_Switzerland,Noun,37,Drapeaux des pays,0,flag
1350,flag_Syria,Noun,37,Drapeaux des pays,0,flag
1351,flag_Taiwan,Noun,37,Drapeaux des pays,0,flag
1352,flag_Tajikistan,Noun,37,Drapeaux des pays,0,
1353,flag_Tanzania,Noun,37,Drapeaux des pays,0,flag
1354,flag_Thailand,Noun,37,Drapeaux des pays,0,flag
1355,flag_The_Azores,Noun,37,Drapeaux des pays,0,
1356,flag_The_Bahamas,Noun,37,Drapeaux des pays,0,flag
1357,flag_The_Czech_Republic,Noun,37,Drapeaux des pays,0,flag
1358,flag_The_Faroe_Islands,Noun,37,Drapeaux des pays,0,
1359,flag_The_Gambia,Noun,37,Drapeaux des pays,0,flag
1360,flag_The_Netherlands,Noun,37,Drapeaux des pays,0,flag
1361,flag_The_Sudan,Noun,37,Drapeaux des pays,0,flag
1362,flag_Tibet,Noun,37,Drapeaux des pays,0,
1363,flag_Timor_Leste,Noun,37,Drapeaux des pays,0,flag
1364,flag_Togo,Noun,37,Drapeaux des pays,0,flag
1365,flag_Tokelau,Noun,37,Drapeaux des pays,0,flag
1366,flag_Tonga,Noun,37,Drapeaux des pays,0,flag
1367,flag_Trinidad_and_Tobago,Noun,37,Drapeaux des pays,0,flag
1368,flag_Tristan_de_Cunha,Noun,37,Drapeaux des pays,0,
1369,flag_Tunisia,Noun,37,Drapeaux des pays,0,flag
1370,flag_Turkey,Noun,37,Drapeaux des pays,0,flag
1371,flag_Turkmenistan,Noun,37,Drapeaux des pays,0,
1372,flag_Turks_Caicos_Isles,Noun,37,Drapeaux des pays,0,
1373,flag_Tuvalu,Noun,37,Drapeaux des pays,0,flag
1374,flag_Uganda,Noun,37,Drapeaux des pays,0,
1375,flag_Ukraine,Noun,37,Drapeaux des pays,0,flag
1376,flag_Umm_al_Qaiwan _-_ Emirats Arabes Unis,Noun,37,Drapeaux des pays,0,flag
1377,flag_United_Arab_Emirates,Noun,37,Drapeaux des pays,0,
1378,flag_United_Kingdom,Noun,37,Drapeaux des pays,0,flag
1379,flag_United_Nations,Noun,37,Drapeaux des pays,0,
1380,flag_United_States_of_America,Noun,37,Drapeaux des pays,0,flag
1381,flag_Uruguay,Noun,37,Drapeaux des pays,0,
1382,flag_Uzbekistan,Noun,37,Drapeaux des pays,0,flag
1383,flag_Vanuatu,Noun,37,Drapeaux des pays,0,
1384,flag_Vatican_City,Noun,37,Drapeaux des pays,0,
1385,flag_Venezuela,Noun,37,Drapeaux des pays,0,flag
1386,flag_Viet_Nam,Noun,37,Drapeaux des pays,0,flag
1387,flag_Virgin_Islands,Noun,37,Drapeaux des pays,0,
1388,flag_Wakes_Island,Noun,37,Drapeaux des pays,0,
1389,flag_Wales,Noun,37,Drapeaux des pays,0,
1390,flag_Western_Sahara,Noun,37,Drapeaux des pays,0,flag
1391,flag_Yemen,Noun,37,Drapeaux des pays,0,flag
1392,flag_Zambia,Noun,37,Drapeaux des pays,0,
1393,flag_Zimbabwe,Noun,37,Drapeaux des pays,0,
1394,flamme,Noun,43,descriptif État,0,
1395,flamant,Noun,5,Oiseaux animaux,0,animal bird wild zoo
1396,flanelle,Noun,76,articles Santé Toilettage,0,grooming
1397,plat,Noun,42,Forme descriptive,0,abstract adjective
1398,Pneu crevé,Noun,110,Transport routier,0,transport travel vehicle
1399,TV à écran plat,Noun,53,TV électrique,0,electric
1400,"retourner _, _ à",Verb,64,Nourriture actions cuisine,0,cooking
1401,flipper,Noun,7,Caractéristiques des animaux,0,animal
1402,flotte,Noun,100,Science,0,
1403,sol,Noun,26,Structure de bâtiment,0,home house
1404,florist_1a,Noun,92,personnes Profession,0,job people profession work
1405,florist_1b,Noun,92,personnes Profession,0,job people profession work
1406,florist_2a,Noun,92,personnes Profession,0,job people profession work
1407,florist_2b,Noun,92,personnes Profession,0,job people profession work
1408,flour_plain,Noun,55,Et la cuisson des aliments Breads,0,food ingredient
1409,flour_self_raising,Noun,55,Et la cuisson des aliments Breads,0,food ingredient
1410,fleur,Noun,94,Plantes et les arbres,0,gardening plant
1411,"flush_toilet _, _ à",VerbComplex,75,Santé activités Toilettage,0,grooming
1412,flûte,Noun,86,Instrument de musique,0,instrument music
1413,mouche,Noun,13,Araignées et les insectes des animaux,0,insect
1414,"fold_clothes _, _ à",VerbComplex,20,tâches de construction ménagers,0,action
1415,nourriture,Noun,55,Et la cuisson des aliments Breads,0,
1416,food_blender,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
1417,food_bowl_dog,Noun,2,Alimentation animale Activité,0,animal
1418,food_bowl_horse,Noun,2,Alimentation animale Activité,0,animal
1419,food_cold,Noun,66,Repas des aliments et des collations,0,
1420,food_hot,Noun,59,Alimentation alimentaire et manger,0,
1421,pied,Noun,74,Les parties du corps Santé,0,body
1422,Football,Noun,104,Sport Accessoires,0,
1423,football_kit_Arsenal,Noun,32,vêtements de sport,0,clothes soccer team
1424,football_kit_Aston_Villa,Noun,32,vêtements de sport,0,clothes soccer team
1425,football_kit_Barnsley,Noun,32,vêtements de sport,0,clothes soccer team
1426,football_kit_Birmingham,Noun,32,vêtements de sport,0,clothes soccer team
1427,football_kit_Blackburn_Rovers,Noun,32,vêtements de sport,0,clothes soccer team
1428,football_kit_Blackpool,Noun,32,vêtements de sport,0,clothes soccer team
1429,football_kit_blank,Noun,32,vêtements de sport,0,clothes soccer team
1430,football_kit_Bolton_Wanderers,Noun,32,vêtements de sport,0,clothes soccer team
1431,football_kit_Bristol_City,Noun,32,vêtements de sport,0,clothes soccer team
1432,football_kit_Burnley,Noun,32,vêtements de sport,0,clothes soccer team
1433,football_kit_Cardiff,Noun,32,vêtements de sport,0,clothes soccer team
1434,football_kit_Chelsea,Noun,32,vêtements de sport,0,clothes soccer team
1435,football_kit_Coventry,Noun,32,vêtements de sport,0,clothes soccer team
1436,football_kit_Crystal_Palace,Noun,32,vêtements de sport,0,clothes soccer team
1437,football_kit_Derby,Noun,32,vêtements de sport,0,clothes soccer team
1438,football_kit_Doncaster,Noun,32,vêtements de sport,0,clothes soccer team
1439,football_kit_Everton,Noun,32,vêtements de sport,0,clothes soccer team
1440,football_kit_Fulham,Noun,32,vêtements de sport,0,clothes soccer team
1441,football_kit_Hull_City,Noun,32,vêtements de sport,0,clothes soccer team
1442,football_kit_Ipswich,Noun,32,vêtements de sport,0,clothes soccer team
1443,football_kit_Leicester,Noun,32,vêtements de sport,0,clothes soccer team
1444,football_kit_Liverpool,Noun,32,vêtements de sport,0,clothes soccer team
1445,football_kit_Manchester_City,Noun,32,vêtements de sport,0,clothes soccer team
1446,football_kit_Manchester_United,Noun,32,vêtements de sport,0,clothes soccer team
1447,football_kit_Middlesbrough,Noun,32,vêtements de sport,0,clothes soccer team
1448,football_kit_Newcastle_United,Noun,32,vêtements de sport,0,clothes soccer team
1449,football_kit_Nottingham_Forest,Noun,32,vêtements de sport,0,clothes soccer team
1450,football_kit_Peterborough,Noun,32,vêtements de sport,0,clothes soccer team
1451,football_kit_Plymouth_Argyle,Noun,32,vêtements de sport,0,clothes soccer team
1452,football_kit_Portsmouth,Noun,32,vêtements de sport,0,clothes soccer team
1453,football_kit_Preston,Noun,32,vêtements de sport,0,clothes soccer team
1454,football_kit_QPR,Noun,32,vêtements de sport,0,clothes soccer team
1455,football_kit_Reading,Noun,32,vêtements de sport,0,clothes soccer team
1456,football_kit_Scunthorpe,Noun,32,vêtements de sport,0,clothes soccer team
1457,football_kit_Sheffield_United,Noun,32,vêtements de sport,0,clothes soccer team
1458,football_kit_Sheffield_Weds,Noun,32,vêtements de sport,0,clothes soccer team
1459,football_kit_Spurs,Noun,32,vêtements de sport,0,clothes soccer team
1460,football_kit_Stoke_City,Noun,32,vêtements de sport,0,clothes soccer team
1461,football_kit_Sunderland,Noun,32,vêtements de sport,0,clothes soccer team
1462,football_kit_Swansea,Noun,32,vêtements de sport,0,clothes soccer team
1463,football_kit_Watford,Noun,32,vêtements de sport,0,clothes soccer team
1464,football_kit_West_Bromwich,Noun,32,vêtements de sport,0,clothes soccer team
1465,football_kit_West_Ham_United,Noun,32,vêtements de sport,0,clothes soccer team
1466,football_kit_Wigan_Athletic,Noun,32,vêtements de sport,0,clothes soccer team
1467,football_kit_Wolves,Noun,32,vêtements de sport,0,clothes soccer team
1468,avant bras,Noun,74,Les parties du corps Santé,0,
1469,fourchette,Noun,65,Cuillères de cuisine articles,0,cooking feeding kitchen utensil
1470,fork_adapted,Noun,59,Alimentation alimentaire et manger,0,feeding utensil
1471,chariot élévateur,Noun,110,Transport routier,0,transport travel vehicle
1472,quarante,Noun,87,Nombre,0,
1473,vers l'avant,Noun,39,Direction descriptive,0,
1474,vers l'avant,Noun,39,Direction descriptive,0,direction position
1475,quatre,Noun,87,Nombre,0,
1476,four_dots,Noun,87,Nombre,0,
1477,Quatorze,Noun,87,Nombre,0,
1478,Renard,Noun,10,Mammifère,0,animal wild
1479,encens,Noun,98,religion générale,0,celebration Christian
1480,taches de rousseur,Noun,74,Les parties du corps Santé,0,
1481,congélateur,Noun,65,Cuillères de cuisine articles,0,
1482,bâton français,Noun,55,Et la cuisson des aliments Breads,0,
1483,friction,Noun,100,Science,0,
1484,réfrigérateur,Noun,65,Cuillères de cuisine articles,0,cooking feeding kitchen
1485,grenouille,Noun,12,Reptiles et Amphibiens animaux,0,animal wild
1486,fromage frais,Noun,56,Dairy alimentaire,0,
1487,de face,Noun,74,Les parties du corps Santé,0,body
1488,porte d'entrée,Noun,26,Structure de bâtiment,0,home house
1489,frozen_chips,Noun,66,Repas des aliments et des collations,0,
1490,frozen_fish_fingers,Noun,66,Repas des aliments et des collations,0,
1491,frozen_food_box,Noun,66,Repas des aliments et des collations,0,
1492,Pizza congelée,Noun,66,Repas des aliments et des collations,0,
1493,fruit,Noun,62,Fruit alimentaire,0,
1494,arbre fruitier,Noun,94,Plantes et les arbres,0,gardening plant
1495,"faire frire _, _ à",Verb,64,Nourriture actions cuisine,0,cooking
1496,poêle à frire,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
1497,plein,Noun,41,Quantité descriptive,0,abstract adjective
1498,entonnoir,Noun,65,Cuillères de cuisine articles,0,cooking
1499,funny_laugh,Noun,90,personnes descriptif,0,
1500,meubles,Noun,18,Meubles de construction,0,home house
1501,futur,Noun,44,Temps descriptif,0,calendar diary season time
1502,flou,Noun,43,descriptif État,0,abstract adjective
1503,g,Noun,1,Alphabet,0,alphabet letter
1504,g _-_ lower_case,Noun,1,Alphabet,0,alphabet letter
1505,garage,Noun,23,immeuble d'habitation,0,
1506,garden_chair_folding,Noun,79,Vacances et Voyage,0,holiday
1507,garden_clippers,Noun,106,Outils de jardin,0,gardening
1508,gardener_1a,Noun,92,personnes Profession,0,job people profession work
1509,gardener_1b,Noun,92,personnes Profession,0,job people profession work
1510,gardener_2a,Noun,92,personnes Profession,0,job people profession work
1511,gardener_2b,Noun,92,personnes Profession,0,job people profession work
1512,Ail,Noun,73,Légumes et salades alimentaires,0,food vegetable
1513,pain à l'ail,Noun,55,Et la cuisson des aliments Breads,0,
1514,garlic_crusher,Noun,65,Cuillères de cuisine articles,0,cooking kitchen
1515,la géographie,Noun,116,Sujets de travail et de l'école,0,class school
1516,geography_class,Noun,117,Les travaux et le calendrier scolaire,0,class school
1517,"get_dressed _, _ à",VerbComplex,75,Santé activités Toilettage,0,grooming
1518,fantôme,Noun,28,célébration article,0,celebration
1519,girafe,Noun,10,Mammifère,0,animal mammal wild zoo
1520,verre,Noun,100,Science,0,
1521,"verre _, _ boire",Noun,100,Science,0,
1522,des lunettes,Noun,78,Santé Produits médicaux,0,
1523,briller,Noun,115,Travail et de la papeterie scolaire,0,class school
1524,globe,Noun,114,Le travail et l'éducation scolaire,0,class school
1525,gants,Noun,30,vêtements général,0,clothes
1526,la colle,Noun,115,Travail et de la papeterie scolaire,0,class office school stationery
1527,bâton de colle,Noun,115,Travail et de la papeterie scolaire,0,class office school stationery
1528,moucheron,Noun,13,Araignées et les insectes des animaux,0,insect
1529,"go_through_door _, _ à",VerbComplex,39,Direction descriptive,0,
1530,objectif,Noun,104,Sport Accessoires,0,
1531,lingot d'or,Noun,85,Argent,0,celebration
1532,poisson rouge,Noun,8,Poissons animaux et mammifères marins,0,animal pet
1533,goldfish_bowl,Noun,9,Habitat animal,0,animal pet
1534,le golf,Noun,103,sport,0,games sport
1535,club de golf,Noun,104,Sport Accessoires,0,
1536,bien,Noun,43,descriptif État,0,
1537,bonne personne,Noun,90,personnes descriptif,0,
1538,good_to_drink,Noun,59,Alimentation alimentaire et manger,0,
